symbol,assetType,name,price,changePct,rsi,belowHigh,aboveLow,volume
ETN,stock,"Eaton Corporation plc",463.74,0.9688867599991265,51.904458018050875,1.9120941669778457,0.1706421367617281,764877
EMR,stock,"Emerson Electric Co.",164.09,-0.17642048911059255,74.46817145129741,0.8040129268934987,0.5761606734181337,744454
MMM,stock,"3M Company",183.525,0.21569376945339935,83.18785148857911,0.019066005153204925,1.0238663378241375,728441
WM,stock,"Waste Management, Inc.",227.92,0.47167731981485267,71.63553530751709,0.10956662617852911,1.0328488407878968,437364
LIN,stock,"Linde plc",481.43,-1.8551362811652632,28.637276667723867,1.6516377243799216,0.04987584059853383,1142120
APD,stock,"Air Products and Chemicals, Inc.",306.3,-0.973133749312984,55.721864657652716,0.7292133793498764,0.21921771635098694,125409
FCX,stock,"Freeport-McMoRan Inc.",69.15,0.40656308987948475,51.099352631402404,0.4606322370522055,0.47951221540125266,3269618
NEM,stock,"Newmont Corporation",119.1,1.6124904018428465,45.40547005163228,0.8388303680492567,0.5742288815817654,2605412
EOG,stock,"EOG Resources, Inc.",142.16,-0.864714086471415,53.299563156427176,0.32246800969493555,0.49483476099976,655363
COP,stock,"ConocoPhillips",125.57,-0.27795425667090895,52.10561589379654,0.3570835224991825,0.5686363816896921,1462928
MPC,stock,"Marathon Petroleum Corporation",341.445,1.4936686285000822,68.64655910742806,0.2924285669982172,2.423772742285948,820383
PSX,stock,"Phillips 66",224.19,-0.07577108218934565,65.86349319181792,0.8601032808202286,1.1090001674309549,722012
HAL,stock,"Halliburton Company",33.535,-0.784023668639055,49.367271884863754,0.20830097661020006,0.6754686803747532,1920931
BKR,stock,"Baker Hughes Company",64.85,0.06171887054465675,55.93213763852431,0.09244131678335935,0.7629062469659973,2548647
WMB,stock,"The Williams Companies, Inc.",73.73,1.9637671138155188,67.56776262204488,0.027118644067791214,1.5984570897807484,1194620
KMI,stock,"Kinder Morgan, Inc.",31.775,0.9371029224904643,84.88329799597243,0.03146090124309052,1.1298533508721946,2040765
PG,stock,"The Procter & Gamble Company",144.4,-0.5578128228083481,67.23103448275862,0.2900202340678276,0.31978859419550343,2623732
CL,stock,"Colgate-Palmolive Company",92.905,0.6445672191528533,76.02327179276683,0.15583347340370893,1.1045822364712141,1052108
KMB,stock,"Kimberly-Clark Corporation",109.42,0.7829050382241951,91.5415101019907,-0.0000016734186801741122,1.5357496587250372,497236
PM,stock,"Philip Morris International Inc.",185.9,-0.17183975942433313,58.08814289561081,0.3778011005495358,0.38881485727206305,1225925
MO,stock,"Altria Group, Inc.",64.86,-0.26141780716592605,61.28445983432497,0.2767541712693484,0.3248236181974913,2659454
MDLZ,stock,"Mondelez International, Inc.",61.92,0.22661055357721038,91.66631345455573,0.07262188731877142,1.1021325494118406,1520426
GIS,stock,"General Mills, Inc.",38.04,0.29000790930661596,88.84900378725506,0.1312684494292248,2.0249434241054263,1947857
KR,stock,"The Kroger Co.",56.21,-0.0711111111111096,70.63475243867734,0.2661472830502618,0.9700051173271287,2128078
DG,stock,"Dollar General Corporation",119.405,-0.5538435912384376,66.00494492804107,0.8593510631235457,1.0964350037730342,616904
DLTR,stock,"Dollar Tree, Inc.",128.11,0.0390441980321813,60.8066667651127,1.1916229947499444,0.6046832764673721,415248
TJX,stock,"The TJX Companies, Inc.",154.06,-1.078720945165023,43.871202724784915,0.5872112109021211,0.08445873475261141,885594
ROST,stock,"Ross Stores, Inc.",249.24,-1.0206107779675127,49.211804207147544,0.9714514501503138,0.2816475145958947,499027
BKNG,stock,"Booking Holdings Inc.",210.48,-1.1227509747733428,60.98905475139488,0.46109187421051917,0.9738561196821935,1205365
MAR,stock,"Marriott International, Inc.",355.885,1.8298091504764031,62.74783309816569,0.15430515026890587,1.0004015197470433,340381
HLT,stock,"Hilton Worldwide Holdings Inc.",322.96,2.6377677493167084,64.00364549977832,0.33329481435690467,1.0576423961924295,726338
